qid,fold,gold_count,dense_best_rank,bm25_best_rank,union_recall_100,union_expanded_recall_100,all_golds_over_512,question
29404,fold_2,1,>100,4,1.0,1.0,0,Việc thực hiện các giải pháp phòng chống quấy rối tình dục tại nơi làm việc là trách nhiệm của ai?
54564,fold_0,3,14,15,1.0,1.0,0,Thủ tục mua chứng từ khấu trừ thuế TNCN được thực hiện thế nào?
160860,fold_2,1,8,5,1.0,1.0,0,Yêu cầu cụ thể đối với tiêu chí “Có cụm ngành nghề nông thôn” như thế nào?
62052,fold_3,1,1,29,1.0,1.0,0,Hoạt động bảo vệ cây xanh đô thị được quy định như thế nào?
81590,fold_2,1,>100,>100,0.0,0.0,0,Phân biệt tài khoản thanh toán của ngân hàng doanh nghiệp tư nhân và tài khoản ngân hàng của chủ doanh nghiệp tư nhân ra sao?
76384,fold_3,1,6,5,1.0,1.0,0,Bộ Tài nguyên và Môi trường có trách nhiệm xây dựng khung giá đất bao nhiêu năm một lần?
93868,fold_1,1,1,5,1.0,1.0,0,Hiệu lệnh dừng phương tiện giao thông của Cảnh sát giao thông gồm có những hiệu lệnh nào?
157752,fold_2,2,42,2,0.5,0.5,0,"Thời hạn cấp thẻ, dấu kỹ thuật đăng kiểm viên tàu cá là bao lâu?"
157958,fold_3,1,48,3,1.0,1.0,0,Khi kiểm sát việc tuân theo pháp luật trong giai đoạn xét xử sơ thẩm vụ án hình sự Kiểm sát viên đề nghị hoãn phiên tòa trong những trường hợp nào?
135112,fold_2,1,1,2,1.0,1.0,0,"Quy định về nội dung bản tin dự báo, cảnh báo khí tượng thủy văn?"
50174,fold_2,1,4,1,1.0,1.0,0,"Nếu cán bộ, công chức, viên chức đang trong thời gian thi hành quyết định kỷ luật mà tiếp tục có hành vi vi phạm thì xử lý ra sao?"
42948,fold_3,1,6,3,1.0,1.0,0,Thực phẩm nhiễm kim loại nặng bao gồm những nhóm nào?
82996,fold_1,1,1,47,1.0,1.0,0,Mỗi chuyên khoa phải có ít nhất bao nhiêu giám định viên giám định y khoa?
155930,fold_1,1,10,6,1.0,1.0,0,Mức trợ cấp đối với lao động nam đóng bảo hiểm xã hội khi vợ sinh con là bao nhiêu?
40886,fold_3,1,2,1,1.0,1.0,0,Nội dung tham gia quản lý Tập đoàn Bưu chính Viễn thông Việt Nam của người lao động được quy định thế nào?
125508,fold_0,1,1,>100,1.0,1.0,0,"Tiêu chí chung về đánh giá xếp loại chất lượng cán bộ, công chức, viên chức như thế nào?"
20466,fold_0,1,26,2,1.0,1.0,0,Hứa tặng cho tiền bằng miệng thì có giá trị pháp lý hay không?
103260,fold_2,2,77,12,0.5,0.5,0,Nếu một người đưa thông tin sai sự thật về chính quyền lên mạng bị xử lý như thế nào theo quy định pháp luật?
25108,fold_0,1,2,2,1.0,1.0,0,Hành vi cố ý thông tin sai lệch kết quả trúng thưởng đặt cược bóng đá quốc tế so với kết luận của Trọng tài chính bị xử lý thế nào?
55774,fold_3,1,>100,11,1.0,1.0,0,Xác định xuất xứ hàng hóa được thực hiện như thế nào?
123782,fold_0,1,1,>100,1.0,1.0,0,Cục Quản lý giá là cơ quan quản lý nhà nước về các vấn đề gì?
3380,fold_3,1,9,8,1.0,1.0,0,"Những trường hợp nào phải tổ chức Hội đồng an toàn, vệ sinh lao động cơ sở?"
105936,fold_4,1,4,1,1.0,1.0,0,Điều kiện của tổ chức được đứng tên công bố tiêu chuẩn áp dụng hoặc đăng ký lưu hành trang thiết bị y tế
122880,fold_2,1,>100,3,1.0,1.0,0,Người đăng ký dự thi thăng hạng chức danh nghề nghiệp từ Lưu trữ viên trung cấp lên Lưu trữ viên được miễn thi môn tin học trong trường hợp nào?
58460,fold_3,1,37,3,1.0,1.0,0,Hãng hàng không hoặc người khai thác tàu bay phải bảo đảm các hành lý ký gửi tuân thủ theo những gì?
116562,fold_3,1,1,1,1.0,1.0,0,Khảo sát môi trường biển vùng ven bờ dựa theo nguyên tắc cụ thể nào?
51548,fold_3,1,>100,1,1.0,1.0,0,"Tư cách hợp lệ của hợp tác xã, cộng đồng dân cư, tổ chức đoàn thể, tổ, nhóm thợ tại địa phương thực hiện gói thầu"
5200,fold_2,1,>100,1,1.0,1.0,0,Mẫu Tờ khai đăng ký sử dụng biên lai điện tử mới nhất như thế nào?
82348,fold_0,1,12,100,1.0,1.0,0,Hồ sơ vụ tai nạn lao động gồm những giấy tờ gì?
155810,fold_4,1,1,8,1.0,1.0,0,Công tác chuẩn bị trong thi công công trình xây dựng phải căn cứ vào đâu?
121876,fold_1,1,5,>100,1.0,1.0,0,Cơ quan nhà nước cung cấp dịch vụ công cấp bộ có trách nhiệm thế nào?
144758,fold_4,1,62,13,1.0,1.0,0,Chế độ tập sự và hướng dẫn tập sự của viên chức được quy định như thế nào?
126872,fold_3,1,10,6,1.0,1.0,0,Trung tâm mạng thông tin diện rộng của Đảng là gì?
70646,fold_2,1,4,53,1.0,1.0,0,"Bất kỳ tổ chức, cá nhân nào cũng có thể thành lập tổ chức hòa giải tranh chấp giữa người tiêu dùng và tổ chức kinh doanh?"
53744,fold_3,1,3,3,1.0,1.0,0,"Công ty TNHH MTV Thông tin Điện tử Hàng hải Việt Nam có trách nhiệm như thế nào trong việc quản lý, khai thác và cung cấp thông tin nhận dạng và truy theo tầm xa của tàu thuyền?"
117728,fold_0,1,4,>100,1.0,1.0,0,Viên chức được phân loại dựa trên những căn cứ phân loại nào?
20588,fold_1,1,36,1,1.0,1.0,0,Phẫu thuật kết hợp xương gãy xương mác đơn thuần là như thế nào?
114970,fold_3,1,19,1,1.0,1.0,0,Răng khôn mọc lệch là nguyên nhân do đâu?
80700,fold_3,1,23,32,1.0,1.0,0,Bảo hiểm xã hội huyện có trách nhiệm như thế nào?
164800,fold_4,1,26,89,1.0,1.0,0,Tổ chức phát hành trong quá trình đăng ký trái phiếu doanh nghiệp có những trách nhiệm gì?
2864,fold_3,1,>100,1,1.0,1.0,0,Hồ sơ yêu cầu rà soát việc áp dụng biện pháp chống trợ cấp bao gồm những gì và phải được nộp khi nào?
25908,fold_1,1,7,5,1.0,1.0,0,Người học ngành quản lý đô thị trình độ cao đẳng phải hoàn thành tối thiểu bao nhiêu tín chỉ thì mới được tốt nghiệp?
145036,fold_4,1,>100,>100,0.0,0.0,0,"Sách báo đã mua, photo lại có vi phạm không?"
125300,fold_2,1,2,1,1.0,1.0,0,Cách ghi tên bán thành phẩm dược liệu trừ cao dược liệu trong công thức thuốc như thế nào?
56174,fold_3,2,1,1,1.0,1.0,0,Đề xuất dự án sản xuất thử nghiệm khoa học và công nghệ đặt hàng cấp quốc gia trong Bộ Quốc phòng theo trình tự thế nào?
95546,fold_3,2,4,2,1.0,1.0,0,Thời hạn sử dụng của Giấy xác nhận tình trạng hôn nhân là bao lâu?
27684,fold_1,1,2,2,1.0,1.0,0,Nhà đang cho thuê có được thế chấp không?
104822,fold_2,1,19,9,1.0,1.0,0,Tòa án nhân dân cấp tỉnh có thẩm quyền giải quyết ly hôn khi có vợ hoặc chồng ở nước ngoài hay không?
161094,fold_1,1,74,1,1.0,1.0,0,"Trình tự, thủ tục và hồ sơ đăng ký miễn trừ các chất ô nhiễm hữu cơ khó phân hủy (POP)?"
148900,fold_0,1,18,3,1.0,1.0,0,Thủ tục đề nghị công nhận cơ sở được thực hiện kỹ thuật mang thai hộ vì mục đích nhân đạo được quy định như thế nào?
14332,fold_0,1,1,1,1.0,1.0,0,Bộ phận Một cửa trong giải quyết thủ tục hành chính của Ngân hàng Nhà nước có những quyền hạn gì?
53766,fold_2,1,11,1,1.0,1.0,0,Thời hiệu xử lý kỷ luật lao động đối với người lao động đang mang thai là bao lâu?
56032,fold_0,1,3,1,1.0,1.0,0,Bên mua bảo hiểm nhân thọ có quyền yêu cầu bồi thường theo hợp đồng bảo hiểm trong thời hạn bao lâu?
130326,fold_1,1,2,1,1.0,1.0,0,Người được ủy quyền phát ngôn cho báo chí của Sở Y tế có được ủy quyền tiếp cho người khác không?
6312,fold_0,1,6,>100,1.0,1.0,0,Viên chức chuyên ngành văn hóa gồm những ai?
115262,fold_4,1,90,>100,1.0,1.0,0,Chơi lô tô ăn tiền dịp nghỉ Tết Âm lịch bị phạt như thế nào?
150286,fold_0,1,2,1,1.0,1.0,0,Nội dung chương trình tập huấn về nghiệp vụ giáo viên dạy thực hành lái xe ô tô gồm những gì?
50066,fold_2,2,1,11,0.5,0.5,0,Chi nhánh của doanh nghiệp có tư cách pháp nhân không?
115392,fold_1,1,1,6,1.0,1.0,0,Tuyến cố định trong kinh doanh vận tải hành khách bằng xe ô tô được thiết lập dựa trên những tiêu chí nào?
122264,fold_0,1,2,33,1.0,1.0,0,Mức hỗ trợ tiền điện cho hộ nghèo theo chính sách của nhà nước hiện nay là bao nhiêu?
119506,fold_1,1,3,8,1.0,1.0,0,Giám đốc Công an tỉnh có quyền xử phạt trường trung cấp nghề gian lận hồ sơ để được cơ quan có thẩm quyền quyết định công nhận trường chất lượng cao không?
124166,fold_4,1,>100,>100,0.0,0.0,0,Thế nào là lý lịch Đảng viên?
163306,fold_0,1,1,4,1.0,1.0,0,Thời hiệu kỷ luật tổ chức đảng khi phải áp dụng hình thức cảnh cáo là bao lâu?
71372,fold_1,1,53,>100,1.0,1.0,0,Sau khi điều trị thì người bệnh phải đạt tiêu chuẩn gì thì mới được xem là khỏi bệnh?
28432,fold_2,1,1,14,1.0,1.0,0,Hội đồng quản lý trong đơn vị sự nghiệp công lập thuộc ngành tài nguyên và môi trường làm việc dựa trên những nguyên tắc nào?
15950,fold_3,1,1,1,1.0,1.0,0,Khi kiểm định xe ô tô có hư hỏng gây nguy hiểm trực tiếp và tức thời thì có được cấp Giấy chứng nhận kiểm định không?
153036,fold_1,1,5,5,1.0,1.0,0,"Mẫu tờ khai số thu từ cổ phần hóa doanh nghiệp, đơn vị sự nghiệp công lập được quy định như thế nào?"
72240,fold_3,1,7,1,1.0,1.0,0,Chủ sở hữu quyền sở hữu công nghiệp chuyển giao quyền sở hữu của mình cho cá nhân khác thì được xác định là hình thức chuyển giao nào?
129636,fold_0,1,1,1,1.0,1.0,0,Các quốc gia xoá bỏ sự phân biệt đối xử đối với người khuyết tật trong các vấn đề liên quan đến hôn nhân và gia đình để bảo đảm những vấn đề gì?
74088,fold_3,1,1,1,1.0,1.0,0,"Quyết định hủy bỏ quyết định trưng mua, trưng dụng tài sản có bắt buộc phải được thể hiện bằng văn bản không?"
112530,fold_3,1,1,93,1.0,1.0,0,Trách nhiệm của doanh nghiệp xã hội là gì?
23774,fold_1,1,1,1,1.0,1.0,0,Việc quản lý tài khoản quản trị Cơ sở dữ liệu quốc gia về xử lý vi phạm hành chính do cơ quan nào thực hiện?
24490,fold_3,3,1,1,0.6666666666666666,0.6666666666666666,0,"Thứ tự ưu tiên đối với các hộ gia đình được vay tiền để xây dựng nhà ở phòng, tránh bão, lụt khu vực miền Trung được quy định như thế nào?"
159426,fold_4,1,12,4,1.0,1.0,0,Thực hiện thủ tục cấp giấy phép để xây dựng cơ sở bức xạ phải nộp lệ phí bao nhiêu?
29940,fold_3,1,3,1,1.0,1.0,0,"Sử dụng, quyết toán kinh phí tổ chức thực hiện bồi thường, hỗ trợ, tái định cư và cưỡng chế kiểm đếm như thế nào?"
151872,fold_4,1,23,16,1.0,1.0,0,Vận chuyển trái phép súng săn bị xử phạt như thế nào?
19732,fold_2,1,>100,1,1.0,1.0,0,Thủ phạm xâm hại tình dục trẻ em thường là những đối tượng nào?
36144,fold_2,1,>100,2,1.0,1.0,0,Thẻ an toàn nhóm 3 do ai cấp? Doanh nghiệp có thể tự cấp Thẻ an toàn nhóm 3 cho nhân viên hay không?
43982,fold_1,1,>100,2,1.0,1.0,0,Áp dụng biện pháp đặt tiền để bảo đảm thay thế cho biện pháp tạm giam trong trường hợp nào?
1146,fold_2,1,10,1,1.0,1.0,0,Người học ngành phiên dịch tiếng Anh thương mại trình độ cao đẳng sau khi tốt nghiệp phải có khả năng sử dụng ngoại ngữ như thế nào?
78624,fold_0,1,>100,9,1.0,1.0,0,Trường hợp không lưu trữ điều lệ công ty tại trụ sở chính khi không có quy định về địa điểm khác thì có bị phạt hay không?
151428,fold_0,1,2,5,1.0,1.0,0,Doanh nghiệp viễn thông bị nghiêm cấm thực hiện những hành vi nào khi kinh doanh dịch vụ viễn thông?
58666,fold_0,1,46,16,1.0,1.0,0,Hình thức thực hiện chính sách hỗ trợ về nhà ở xã hội đối với hộ cận nghèo tại khu vực đô thị
141824,fold_3,1,3,90,1.0,1.0,0,Khoản vay nước ngoài của doanh nghiệp nhà nước được quy định như thế nào?
35578,fold_1,1,7,28,1.0,1.0,0,Bộ Tư pháp tiếp công dân đến khiếu nại tố cáo vào khoảng thời gian nào trong tuần?
153108,fold_4,1,3,2,1.0,1.0,0,"Trình tự, thủ tục đối với dự án thuộc thẩm quyền chấp thuận chủ trương đầu tư ra nước ngoài của Thủ tướng Chính phủ thực hiện như thế nào?"
136602,fold_3,2,1,1,0.5,0.5,0,Trưởng khu phố tỉnh Bắc Ninh bị miễn nhiệm trong những trường hợp nào?
102472,fold_2,2,23,1,1.0,1.0,0,Trạm xăng không niêm yết giá bán lẻ xăng dầu cho khách hàng có bị xử phạt hay không?
52498,fold_2,2,1,6,1.0,1.0,0,Đăng ký tàu biển không thời hạn là gì?
65106,fold_1,1,2,22,1.0,1.0,0,Mức lương cơ sở để lập kế hoạch chi cho con người của tòa án nhân dân là bao nhiêu?
42204,fold_0,1,1,>100,1.0,1.0,0,Môi giới bất động sản là hoạt động như thế nào?
6674,fold_3,1,2,1,1.0,1.0,0,Cán bộ chấm thi bài thi tự luận trong kỳ thi tốt nghiệp THPT năm 2023 có được đem điện thoại vào phòng chấm thi không?
165276,fold_0,1,4,4,1.0,1.0,0,"Có bắt buộc phải cung cấp giấy xác nhận đối tượng và thực trạng nhà ở khi đăng ký thuê, thuê mua nhà ở xã hội không?"
73766,fold_0,4,33,3,0.5,0.5,0,Mức tiền thưởng đối với cá nhân được truy tặng Huân chương Bảo vệ Tổ quốc hạng ba là bao nhiêu?
137582,fold_1,1,7,26,1.0,1.0,0,Có bắt buộc phải xuất trình CMND khi khám chữa bệnh bảo hiểm y tế?
65454,fold_1,1,6,2,1.0,1.0,0,Thời hạn giải quyết hồ sơ trả lại Giấy phép khai thác khoáng sản là bao lâu?
74518,fold_2,1,94,3,1.0,1.0,0,Việc thử tương đương sinh học của thuốc gồm những giai đoạn nào?
114140,fold_2,2,5,41,1.0,1.0,0,Hành vi xây dựng trang trại chăn nuôi cách khu vực trường học 150m thì bị xử phạt như thế nào?
42844,fold_3,1,>100,4,1.0,1.0,0,Khu nội trú cơ sở giáo dục đại học có khu trông giữ các phương tiện giao thông của sinh viên không?
32902,fold_1,1,1,1,1.0,1.0,0,"Cảnh sát cơ động có trách nhiệm bảo vệ sự kiện, mục tiêu quan trọng về chính trị, kinh tế, ngoại giao theo quy định tại Luật Cảnh sát cơ động năm 2022?"
162746,fold_3,1,1,4,1.0,1.0,0,Pháo là gì? Pháo hoa là gì?
32482,fold_4,1,6,1,1.0,1.0,0,Thủ tục đăng ký thay đổi khoản phát hành trái phiếu quốc tế được thực hiện như thế nào?
37142,fold_1,1,2,21,1.0,1.0,0,Tổng thời gian làm việc của giáo viên tiểu học được quy định như thế nào?
9060,fold_4,1,35,>100,1.0,1.0,0,Tốt nghiệp đại học chuyên ngành tin thì có cần chứng chỉ tin học theo yêu cầu của giáo viên THPT hạng III không?
154908,fold_3,1,3,>100,1.0,1.0,0,Xử lý vi phạm pháp luật về an toàn thực phẩm được thực hiện theo quy định như thế nào?
5072,fold_2,1,4,4,1.0,1.0,0,Điều kiện hưởng lương hưu khi suy giảm khả năng lao động trong trường hợp nào?
134130,fold_4,1,1,2,1.0,1.0,0,Nơi nộp hồ sơ và nhận kết quả cấp lần đầu thẻ ABTC đối với doanh nhân Việt Nam thực hiện như thế nào?
28644,fold_2,1,48,6,1.0,1.0,0,Hồ sơ khai thuế đối với hộ khoán bao gồm những giấy tờ nào?
28816,fold_4,2,3,3,1.0,1.0,0,Kiểm soát viên Tổng công ty Giấy Việt Nam phải đáp ứng những tiêu chuẩn gì?
28258,fold_4,1,4,2,1.0,1.0,0,Những việc nào Thừa phát lại không được làm trong quan hệ với người yêu cầu?
58266,fold_2,1,54,3,1.0,1.0,0,Mẫu đề nghị thêm thành viên vào nhóm thư điện tử công vụ của Bộ Giáo dục và Đào tạo mới nhất hiện nay?
3420,fold_1,1,2,2,1.0,1.0,0,Có thể quảng cáo rượu bia trên các phương tiện giao thông không?
77740,fold_0,1,4,>100,1.0,1.0,0,Công chức sinh con thứ ba trong trường hợp nào sẽ không bị xử lý kỷ luật?
17930,fold_3,1,15,2,1.0,1.0,0,Không có chữ ký điện tử của người mua trên hóa đơn điện tử thì có hợp pháp?
