qid,question,answer_size,max_gold_frequency,nearest_embedding_cosine,nearest_qid,word_count
50174,"Nếu cán bộ, công chức, viên chức đang trong thời gian thi hành quyết định kỷ luật mà tiếp tục có hành vi vi phạm thì xử lý ra sao?",1,11,0.8277597427368164,94640,30
42948,Thực phẩm nhiễm kim loại nặng bao gồm những nhóm nào?,1,1,0.5587596893310547,163810,11
82996,Mỗi chuyên khoa phải có ít nhất bao nhiêu giám định viên giám định y khoa?,1,1,0.7387924194335938,16294,16
155930,Mức trợ cấp đối với lao động nam đóng bảo hiểm xã hội khi vợ sinh con là bao nhiêu?,1,65,0.7280862331390381,16302,20
40886,Nội dung tham gia quản lý Tập đoàn Bưu chính Viễn thông Việt Nam của người lao động được quy định thế nào?,1,1,0.5516849756240845,132452,23
125508,"Tiêu chí chung về đánh giá xếp loại chất lượng cán bộ, công chức, viên chức như thế nào?",1,10,0.8578991889953613,30912,19
20466,Hứa tặng cho tiền bằng miệng thì có giá trị pháp lý hay không?,1,90,0.5323408842086792,86032,14
103260,Nếu một người đưa thông tin sai sự thật về chính quyền lên mạng bị xử lý như thế nào theo quy định pháp luật?,2,109,0.610270619392395,10782,25
25108,Hành vi cố ý thông tin sai lệch kết quả trúng thưởng đặt cược bóng đá quốc tế so với kết luận của Trọng tài chính bị xử lý thế nào?,1,7,0.5966957211494446,19176,31
55774,Xác định xuất xứ hàng hóa được thực hiện như thế nào?,1,8,0.8562455177307129,33538,12
123782,Cục Quản lý giá là cơ quan quản lý nhà nước về các vấn đề gì?,1,1,0.5183325409889221,37008,16
3380,"Những trường hợp nào phải tổ chức Hội đồng an toàn, vệ sinh lao động cơ sở?",1,6,0.635715901851654,49268,17
105936,Điều kiện của tổ chức được đứng tên công bố tiêu chuẩn áp dụng hoặc đăng ký lưu hành trang thiết bị y tế,1,12,0.643200159072876,155816,24
122880,Người đăng ký dự thi thăng hạng chức danh nghề nghiệp từ Lưu trữ viên trung cấp lên Lưu trữ viên được miễn thi môn tin học trong trường hợp nào?,1,28,0.8647364974021912,118200,31
58460,Hãng hàng không hoặc người khai thác tàu bay phải bảo đảm các hành lý ký gửi tuân thủ theo những gì?,1,3,0.6633386015892029,141618,22
116562,Khảo sát môi trường biển vùng ven bờ dựa theo nguyên tắc cụ thể nào?,1,1,0.5004807710647583,128172,15
51548,"Tư cách hợp lệ của hợp tác xã, cộng đồng dân cư, tổ chức đoàn thể, tổ, nhóm thợ tại địa phương thực hiện gói thầu",1,1,0.6087201833724976,73966,26
5200,Mẫu Tờ khai đăng ký sử dụng biên lai điện tử mới nhất như thế nào?,1,21,0.5407158732414246,101936,16
82348,Hồ sơ vụ tai nạn lao động gồm những giấy tờ gì?,1,6,0.7493084073066711,77164,12
155810,Công tác chuẩn bị trong thi công công trình xây dựng phải căn cứ vào đâu?,1,4,0.6915058493614197,17240,16
121876,Cơ quan nhà nước cung cấp dịch vụ công cấp bộ có trách nhiệm thế nào?,1,1,0.6006569862365723,89472,16
144758,Chế độ tập sự và hướng dẫn tập sự của viên chức được quy định như thế nào?,1,28,0.8379051089286804,22612,18
126872,Trung tâm mạng thông tin diện rộng của Đảng là gì?,1,1,0.5511585474014282,74028,11
70646,"Bất kỳ tổ chức, cá nhân nào cũng có thể thành lập tổ chức hòa giải tranh chấp giữa người tiêu dùng và tổ chức kinh doanh?",1,4,0.6411097645759583,72710,27
53744,"Công ty TNHH MTV Thông tin Điện tử Hàng hải Việt Nam có trách nhiệm như thế nào trong việc quản lý, khai thác và cung cấp thông tin nhận dạng và truy theo tầm xa của tàu thuyền?",1,1,0.47827211022377014,28926,39
117728,Viên chức được phân loại dựa trên những căn cứ phân loại nào?,1,28,0.8408602476119995,116298,13
20588,Phẫu thuật kết hợp xương gãy xương mác đơn thuần là như thế nào?,1,15,0.8705407977104187,138482,14
114970,Răng khôn mọc lệch là nguyên nhân do đâu?,1,2,0.5413797497749329,85288,9
80700,Bảo hiểm xã hội huyện có trách nhiệm như thế nào?,1,1,0.5743496417999268,9944,11
164800,Tổ chức phát hành trong quá trình đăng ký trái phiếu doanh nghiệp có những trách nhiệm gì?,1,1,0.7257009744644165,82328,18
2864,Hồ sơ yêu cầu rà soát việc áp dụng biện pháp chống trợ cấp bao gồm những gì và phải được nộp khi nào?,1,3,0.645857036113739,20954,24
25908,Người học ngành quản lý đô thị trình độ cao đẳng phải hoàn thành tối thiểu bao nhiêu tín chỉ thì mới được tốt nghiệp?,1,3,0.6358614563941956,1730,25
145036,"Sách báo đã mua, photo lại có vi phạm không?",1,29,0.5650651454925537,123882,10
125300,Cách ghi tên bán thành phẩm dược liệu trừ cao dược liệu trong công thức thuốc như thế nào?,1,3,0.5474473834037781,157182,19
56174,Đề xuất dự án sản xuất thử nghiệm khoa học và công nghệ đặt hàng cấp quốc gia trong Bộ Quốc phòng theo trình tự thế nào?,2,1,0.6259122490882874,64384,27
95546,Thời hạn sử dụng của Giấy xác nhận tình trạng hôn nhân là bao lâu?,2,18,0.940255880355835,91774,15
27684,Nhà đang cho thuê có được thế chấp không?,1,29,0.601333498954773,68862,9
104822,Tòa án nhân dân cấp tỉnh có thẩm quyền giải quyết ly hôn khi có vợ hoặc chồng ở nước ngoài hay không?,1,45,0.7280009388923645,115886,23
161094,"Trình tự, thủ tục và hồ sơ đăng ký miễn trừ các chất ô nhiễm hữu cơ khó phân hủy (POP)?",1,12,0.4410526156425476,68908,21
148900,Thủ tục đề nghị công nhận cơ sở được thực hiện kỹ thuật mang thai hộ vì mục đích nhân đạo được quy định như thế nào?,1,1,0.7240740060806274,149286,27
14332,Bộ phận Một cửa trong giải quyết thủ tục hành chính của Ngân hàng Nhà nước có những quyền hạn gì?,1,1,0.6709375977516174,166416,21
53766,Thời hiệu xử lý kỷ luật lao động đối với người lao động đang mang thai là bao lâu?,1,108,0.6979566216468811,8136,19
56032,Bên mua bảo hiểm nhân thọ có quyền yêu cầu bồi thường theo hợp đồng bảo hiểm trong thời hạn bao lâu?,1,14,0.9239601492881775,50704,22
130326,Người được ủy quyền phát ngôn cho báo chí của Sở Y tế có được ủy quyền tiếp cho người khác không?,1,1,0.5972483158111572,115798,22
6312,Viên chức chuyên ngành văn hóa gồm những ai?,1,2,0.7115991711616516,25160,9
115262,Chơi lô tô ăn tiền dịp nghỉ Tết Âm lịch bị phạt như thế nào?,1,22,0.7585808038711548,56122,15
150286,Nội dung chương trình tập huấn về nghiệp vụ giáo viên dạy thực hành lái xe ô tô gồm những gì?,1,1,0.7338790893554688,55136,21
50066,Chi nhánh của doanh nghiệp có tư cách pháp nhân không?,2,90,0.8265153765678406,119072,11
115392,Tuyến cố định trong kinh doanh vận tải hành khách bằng xe ô tô được thiết lập dựa trên những tiêu chí nào?,1,6,0.6358848810195923,159352,23
122264,Mức hỗ trợ tiền điện cho hộ nghèo theo chính sách của nhà nước hiện nay là bao nhiêu?,1,2,0.7672079801559448,97278,19
119506,Giám đốc Công an tỉnh có quyền xử phạt trường trung cấp nghề gian lận hồ sơ để được cơ quan có thẩm quyền quyết định công nhận trường chất lượng cao không?,1,7,0.7721981406211853,88970,33
124166,Thế nào là lý lịch Đảng viên?,1,1,0.7511425018310547,79156,7
163306,Thời hiệu kỷ luật tổ chức đảng khi phải áp dụng hình thức cảnh cáo là bao lâu?,1,14,0.8381872177124023,98520,18
71372,Sau khi điều trị thì người bệnh phải đạt tiêu chuẩn gì thì mới được xem là khỏi bệnh?,1,1,0.44639313220977783,142494,19
28432,Hội đồng quản lý trong đơn vị sự nghiệp công lập thuộc ngành tài nguyên và môi trường làm việc dựa trên những nguyên tắc nào?,1,2,0.9602401256561279,62102,26
15950,Khi kiểm định xe ô tô có hư hỏng gây nguy hiểm trực tiếp và tức thời thì có được cấp Giấy chứng nhận kiểm định không?,1,4,0.6432202458381653,30034,27
153036,"Mẫu tờ khai số thu từ cổ phần hóa doanh nghiệp, đơn vị sự nghiệp công lập được quy định như thế nào?",1,2,0.4271218776702881,121446,23
72240,Chủ sở hữu quyền sở hữu công nghiệp chuyển giao quyền sở hữu của mình cho cá nhân khác thì được xác định là hình thức chuyển giao nào?,1,29,0.5505723357200623,79794,29
129636,Các quốc gia xoá bỏ sự phân biệt đối xử đối với người khuyết tật trong các vấn đề liên quan đến hôn nhân và gia đình để bảo đảm những vấn đề gì?,1,4,0.6272486448287964,41386,34
74088,"Quyết định hủy bỏ quyết định trưng mua, trưng dụng tài sản có bắt buộc phải được thể hiện bằng văn bản không?",1,4,0.6569231748580933,30296,23
112530,Trách nhiệm của doanh nghiệp xã hội là gì?,1,3,0.5884709358215332,144234,9
23774,Việc quản lý tài khoản quản trị Cơ sở dữ liệu quốc gia về xử lý vi phạm hành chính do cơ quan nào thực hiện?,1,1,0.6857881546020508,16970,26
24490,"Thứ tự ưu tiên đối với các hộ gia đình được vay tiền để xây dựng nhà ở phòng, tránh bão, lụt khu vực miền Trung được quy định như thế nào?",3,2,0.8358410596847534,22948,32
159426,Thực hiện thủ tục cấp giấy phép để xây dựng cơ sở bức xạ phải nộp lệ phí bao nhiêu?,1,1,0.6510939002037048,118816,20
29940,"Sử dụng, quyết toán kinh phí tổ chức thực hiện bồi thường, hỗ trợ, tái định cư và cưỡng chế kiểm đếm như thế nào?",1,2,0.8362281322479248,32668,25
151872,Vận chuyển trái phép súng săn bị xử phạt như thế nào?,1,22,0.5788578987121582,98112,12
19732,Thủ phạm xâm hại tình dục trẻ em thường là những đối tượng nào?,1,2,0.673080325126648,51658,14
36144,Thẻ an toàn nhóm 3 do ai cấp? Doanh nghiệp có thể tự cấp Thẻ an toàn nhóm 3 cho nhân viên hay không?,1,7,0.4460006356239319,103400,24
43982,Áp dụng biện pháp đặt tiền để bảo đảm thay thế cho biện pháp tạm giam trong trường hợp nào?,1,2,0.6442763805389404,22212,20
1146,Người học ngành phiên dịch tiếng Anh thương mại trình độ cao đẳng sau khi tốt nghiệp phải có khả năng sử dụng ngoại ngữ như thế nào?,1,6,0.6257323622703552,123662,28
78624,Trường hợp không lưu trữ điều lệ công ty tại trụ sở chính khi không có quy định về địa điểm khác thì có bị phạt hay không?,1,6,0.5145882368087769,67926,28
151428,Doanh nghiệp viễn thông bị nghiêm cấm thực hiện những hành vi nào khi kinh doanh dịch vụ viễn thông?,1,5,0.7223249077796936,40134,20
58666,Hình thức thực hiện chính sách hỗ trợ về nhà ở xã hội đối với hộ cận nghèo tại khu vực đô thị,1,29,0.7675607204437256,43020,23
141824,Khoản vay nước ngoài của doanh nghiệp nhà nước được quy định như thế nào?,1,1,0.5670620799064636,13530,15
35578,Bộ Tư pháp tiếp công dân đến khiếu nại tố cáo vào khoảng thời gian nào trong tuần?,1,1,0.5766263008117676,92448,18
153108,"Trình tự, thủ tục đối với dự án thuộc thẩm quyền chấp thuận chủ trương đầu tư ra nước ngoài của Thủ tướng Chính phủ thực hiện như thế nào?",1,11,0.853434681892395,132750,30
136602,Trưởng khu phố tỉnh Bắc Ninh bị miễn nhiệm trong những trường hợp nào?,2,2,0.6456473469734192,148816,14
102472,Trạm xăng không niêm yết giá bán lẻ xăng dầu cho khách hàng có bị xử phạt hay không?,2,3,0.6998757123947144,119882,19
52498,Đăng ký tàu biển không thời hạn là gì?,2,15,0.8126319050788879,139590,9
65106,Mức lương cơ sở để lập kế hoạch chi cho con người của tòa án nhân dân là bao nhiêu?,1,2,0.6399694085121155,108898,20
42204,Môi giới bất động sản là hoạt động như thế nào?,1,15,0.8093851804733276,111232,11
6674,Cán bộ chấm thi bài thi tự luận trong kỳ thi tốt nghiệp THPT năm 2023 có được đem điện thoại vào phòng chấm thi không?,1,2,0.647861659526825,3936,26
165276,"Có bắt buộc phải cung cấp giấy xác nhận đối tượng và thực trạng nhà ở khi đăng ký thuê, thuê mua nhà ở xã hội không?",1,4,0.7763245701789856,9638,27
73766,Mức tiền thưởng đối với cá nhân được truy tặng Huân chương Bảo vệ Tổ quốc hạng ba là bao nhiêu?,4,18,0.7000796794891357,25526,21
137582,Có bắt buộc phải xuất trình CMND khi khám chữa bệnh bảo hiểm y tế?,1,26,0.5944230556488037,112540,15
65454,Thời hạn giải quyết hồ sơ trả lại Giấy phép khai thác khoáng sản là bao lâu?,1,18,0.6694197058677673,87144,17
74518,Việc thử tương đương sinh học của thuốc gồm những giai đoạn nào?,1,11,0.6695634126663208,109642,13
114140,Hành vi xây dựng trang trại chăn nuôi cách khu vực trường học 150m thì bị xử phạt như thế nào?,2,4,0.5218132138252258,25360,21
42844,Khu nội trú cơ sở giáo dục đại học có khu trông giữ các phương tiện giao thông của sinh viên không?,1,1,0.55299311876297,9940,22
