row_index,qid,question,char_len,word_len,count_dieu,count_khoan,count_diem,count_chuong,count_muc,instrument_luat,instrument_bo_luat,instrument_nghi_dinh,instrument_thong_tu,instrument_quyet_dinh,instrument_nghi_quyet,instrument_phap_lenh,instrument_hien_phap,has_explicit_legal_locator,has_instrument_number,has_year,has_version_cue,has_cross_ref_cue,instrument_type_count,has_numeric_expression,has_entity_hint,archetype
123,58106,Trong chiến lược phát triển năng lượng tái tạo để nâng cao tỷ lệ sử dụng năng lượng mặt trời thì phải có giải pháp như thế nào?,127,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NUMERICAL_THRESHOLD
124,99640,Cơ sở để tính hưởng chế độ được quy định ra sao?,48,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
125,149310,Đối với kết luận giám định pháp y tâm thần bằng hình thức giám định tại chỗ mà có giám định viên không thống nhất thì xử lý như thế nào?,136,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
126,100080,Tổng giám đốc Tổng công ty Viễn thông MobiFone được đề nghị Hội đồng thành viên quyết định bổ nhiệm những chức danh nào?,120,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,GENERAL_SEMANTIC
127,119454,Hút thuốc lá điện tử ở cây xăng bị xử phạt vi phạm hành chính bao nhiêu tiền?,77,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SANCTION
128,44448,Doanh nghiệp có được kinh doanh trở lại trước thời hạn đã thông báo tạm ngừng kinh doanh hay không?,99,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CONDITION
129,135574,Hướng dẫn cách ghi văn bản yêu cầu bồi thường nhà nước như thế nào?,67,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CONDITION
130,88862,Quy định về phòng ngừa và phân tầng điều trị sau nhiễm Covid-19 ở trẻ em?,73,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,GENERAL_SEMANTIC
131,111246,Giấy tiếp nhận hồ sơ và hẹn trả kết quả được gửi thông qua những hình thức nào?,79,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
132,122408,Mẫu Phiếu lý lịch tư pháp số 2 được quy định như thế nào?,57,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,GENERAL_SEMANTIC
133,138878,Việc lãnh lương của thành viên của Ủy ban về quyền của người khuyết tật được thực hiện trên cơ sở nào?,102,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,GENERAL_SEMANTIC
134,68252,Thủ tục giải quyết hồ sơ xin nhập quốc tịch Việt Nam?,53,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
135,132972,Trình tự thực hiện thủ tục đăng ký thay đổi khoản vay như thế nào?,66,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
136,94552,Cơ quan nào có thẩm quyền xử lý kỷ luật đối với viên chức?,58,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,GENERAL_SEMANTIC
137,78468,Tổng cục Quản lý đất đai làm việc theo chế độ gì? Nguyên tắc làm việc của Tổng cục như thế nào?,95,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,GENERAL_SEMANTIC
138,60996,"Đối tượng được sở hữu nhà ở và hình thức sở hữu nhà ở tại Việt Nam của tổ chức, cá nhân nước ngoài?",99,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CONDITION
139,25074,Thủ tục làm lại giấy khai sinh trong trường hợp thất lạc hết giấy tờ tùy thân được quy định như thế nào?,104,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
140,140668,Đáp án đề thi lớp 10 chuyên Văn tại TP HCM năm 2023 2024? Tải đáp án đề thi chuyên Văn lớp 10 ở đâu?,100,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,GENERAL_SEMANTIC
141,27708,Hồ sơ hưởng chế độ tử tuất gồm những gì?,40,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
142,35908,Sản phẩm của đề tài nghiên cứu khoa học tham gia xét tặng Giải thưởng khoa học và công nghệ dành cho sinh viên phải được công bố dưới những hình thức nào?,154,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
143,24964,Để được cấp thẻ thành viên khi tham gia hoạt động bán hàng đa cấp cần đáp ứng điều kiện gì?,91,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
144,43840,Người nhà có được tham gia vào quá trình tố tụng dân sự tại tòa án theo quy định hiện nay không?,96,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,CONDITION
145,34950,Phương thức bay kiểm tra GBAS được thực hiện như thế nào?,57,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
146,167176,"Phun sơn, vẽ bậy lên tường nhà người khác có bị truy cứu trách nhiệm hình sự hay không?",87,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SANCTION
147,11632,Sau khi ký kết thỏa thuận quốc tế trong Quân đội nhân dân nhân danh Nhà nước Văn phòng Bộ Quốc phòng có phải lưu trữ bản gốc không?,131,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
148,146414,Người giữ chức vụ Chủ tịch Hội Nông dân phường sẽ được xếp lương như thế nào? Có mấy bậc hệ số lương?,101,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
149,145992,"Tài liệu, thông tin được sử dụng làm bằng chứng kiểm toán trong các lĩnh vực kiểm toán gồm có những loại nào?",109,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
150,40498,Khái niệm về kiểm soát tài liệu?,32,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DEFINITION
151,56820,Tổ chức khoa học và công nghệ công lập có chức năng gì?,55,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,GENERAL_SEMANTIC
152,19906,"Biểu mẫu thống kê kết quả điều tra, truy tố, xét xử sơ thẩm các vụ án hình sự hiện nay?",87,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
153,18924,Cơ quan nào có thẩm quyền cấp giấy xác nhận về vũ khí thô sơ?,61,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PROCEDURE
154,159630,Cha mẹ giữ tiền của con có thể bị xử phạt như thế nào?,54,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SANCTION
155,17974,Thời gian hưởng chế độ khi sinh con trong bảo hiểm xã hội?,58,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
156,30462,Điểm học phần quy đổi từ điểm số sang điểm chữ thực hiện như thế nào?,69,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
157,70202,Công ty có được xử lý kỷ luật đối với lao động nữ đang nuôi con nhỏ không?,74,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,CONDITION
158,45320,"Viên chức có những quyền lợi, nghĩa vụ gì?",42,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
159,19822,Thời điểm chuyển quyền sở hữu nhà ở được quy định như thế nào?,62,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
160,98314,Đối tượng nào phải nộp thuế thu nhập cá nhân?,45,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PROCEDURE
161,124588,"Thanh tra Dân số, Gia đình và Trẻ em ở Trung ương sẽ chịu sự chỉ đạo trực tiếp của những cơ quan nào?",101,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,GENERAL_SEMANTIC
162,6208,Tủ điều khiển máy bơm nước chữa cháy là gì?,43,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DEFINITION
163,167692,Thương nhân kinh doanh dịch vụ xăng dầu có quyền và nghĩa vụ thế nào?,69,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
164,12830,Doanh nghiệp hoạt động được 4 năm có đủ điều kiện được cấp Giấy chứng nhận doanh nghiệp khoa học và công nghệ không?,116,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,PROCEDURE
165,79742,Trách nhiệm của Hội thẩm được quy định như thế nào?,51,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
166,138574,Điều kiện tham gia đánh giá gói thầu công nghệ thông tin theo quy định pháp luật,80,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,CONDITION
167,70170,Chủ đầu tư có phải lập Báo cáo nghiên cứu khả thi đầu tư xây dựng không?,72,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,GENERAL_SEMANTIC
168,21674,Điều kiện hợp nhất pháp nhân có phải sẽ được quy định tại điều lệ hoạt động của pháp nhân đó?,93,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,CONDITION
169,19838,"Quản lý nước thải ở khu đô thị, khu dân cư tập trung",52,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
170,68698,Quy định của pháp luật về suất vốn đầu tư xây dựng?,51,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,GENERAL_SEMANTIC
171,37252,Công an nhân dân Việt Nam có trách nhiệm đấu tranh trong hoạt động xâm phạm an ninh quốc gia hay không?,103,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
172,135754,Thịt tươi của gia cầm theo quy định của pháp luật được hiểu thế nào?,68,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,CROSS_REFERENCE
173,116164,"Mẫu tờ khai đăng ký thuế tổng hợp người phụ thuộc của cá nhân có thu nhập từ tiền lương, tiền công được quy định như thế nào?",125,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PROCEDURE
174,142292,Quy định về tuyến trình khen thưởng cấp Nhà nước như thế nào đối với Tổng Liên đoàn Lao động Việt Nam?,102,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
175,25942,"Chồng ngoại tình, vợ có được đơn phương ly hôn không?",53,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CONDITION
176,1766,Nhà xây sau khi kết hôn trên đất mua trước khi kết hôn nhưng được cấp sổ trong thời gian hôn nhân sau khi ly hôn chia như thế nào?,130,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
177,49218,Hồ sơ đề nghị cấp Giấy phép tiến hành công việc bức xạ có những quy định chung nào?,83,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
178,121814,"Điều kiện thực hiện bồi thường đất do cộng đồng dân cư, cơ sở tôn giáo đang sử dụng như thế nào?",96,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CONDITION
179,58418,Hồ sơ đề nghị cấp Giấy phép xe tập lái đối với xe quân sự bao gồm những thành phần nào?,87,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
180,98716,Chủ tịch Hội Nhà văn Việt Nam do ai có thẩm quyền bầu?,54,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
181,125758,"Trình tự hồ sơ, thủ tục giải quyết chế độ ưu đãi đối với người có công giúp đỡ cách mạng được pháp luật quy định như thế nào?",125,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,PROCEDURE
182,163734,"Đổi mới nội dung, phương thức lãnh đạo của tổ chức cơ sở đảng; nâng cao chất lượng sinh hoạt chi bộ?",100,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,GENERAL_SEMANTIC
183,6346,Thời hiệu xử phạt trường cao đẳng tuyển sinh sai đối tượng học trình độ cao đẳng là bao lâu?,92,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SANCTION
184,15848,Viên chức lãnh sự chết thì thành viên gia đình sống cùng hộ với họ được hưởng các quyền ưu đãi và miễn trừ của mình đến khi nào?,128,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ELIGIBILITY
185,23426,Giá cơ sở các mặt hàng xăng dầu tiêu dùng phổ biến trên thị trường do Bộ Công thương công bố là bao nhiêu?,106,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NUMERICAL_THRESHOLD
186,115546,Mẫu Bảng kê giống cây trồng lâm nghiệp đối với cây giống mới nhất hiện nay?,75,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,GENERAL_SEMANTIC
187,37318,Bảo quản và thời gian lưu mẫu lấy kiểm tra chất lượng rau quả tươi phải tuân thủ theo điều kiện gì?,99,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,CONDITION
188,49182,Kết quả nghiên cứu hồ sơ vụ án hình sự của Kiểm sát viên phải báo cáo với ai và khi nào?,88,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
189,168458,Người đại diện sau khi bán hết phần vốn nhà nước tại doanh nghiệp được hưởng những chính sách nào?,98,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ELIGIBILITY
190,52148,Quy trình giám định điều kiện thanh toán thuốc được thực hiện thế nào?,70,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CONDITION
191,31686,Quyết định thả tàu bay để thi hành án dân sự phải có các nội dung nào theo quy định hiện nay?,93,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,CROSS_REFERENCE
192,152818,Tổ chức đăng ký và xét tuyển sớm được quy định như thế nào?,59,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PROCEDURE
193,129890,Ai có trách nhiệm thông báo kết quả về việc miễn nhiệm chức danh Thẩm phán Tòa án nhân dân cấp tỉnh mà Hội đồng đã xem xét?,123,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
194,62200,Hồ sơ miễn nhiệm công chức Viện kiểm sát nhân dân gồm những gì?,63,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
195,79298,Giấy chứng nhận đủ điều kiện sản xuất thức ăn chăn nuôi được cấp lại trong trường hợp nào?,90,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
196,103676,Công ty trách nhiệm hữu hạn một thành viên có được sở hữu nhà ở tại Việt Nam không?,83,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CONDITION
197,163322,Phụ cấp thâm niên nghề đối với sĩ quan quân đội được xác định như thế nào?,74,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
198,22036,Doanh nghiệp thực hiện đấu giá quyền sử dụng đất phải đảm bảo điều kiện gì?,75,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CONDITION
199,154952,Hội Cựu thanh niên xung phong Việt Nam có những quyền hạn nào?,62,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
200,87294,Cấu trúc giáo trình đào tạo của trường trung cấp nghề được thiết kế như thế nào?,80,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
201,68472,Tổ chức điều chỉnh tăng giá bán lẻ ghi trên xuất bản phẩm nhưng không được sự đồng ý của giám đốc nhà xuất bản thì bị xử phạt thế nào?,134,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SANCTION
202,61666,"Người lao động đi cai nghiện bắt buộc, công ty có được quyền đơn phương chấm dứt hợp đồng lao động không?",105,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CONDITION
203,11780,Sau khi có kết luận của Hội đồng thẩm định chương trình đào tạo ai có thẩm quyền ký quyết định ban hành và áp dụng chương trình đào tạo?,136,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,GENERAL_SEMANTIC
204,125982,Trường hợp dự án đầu tư chia thành từng giai đoạn thì thực hiện như thế nào?,76,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
205,135520,Trách nhiệm của trưởng đoàn kiểm tra trước khi kết thúc kiểm tra đối với Nhà máy In tiền Quốc gia thế nào?,106,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
206,102716,Nhiệm vụ cơ bản của Hội đồng nghĩa vụ quân sự cấp tỉnh là gì?,61,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
207,33674,Trong thi đấu bóng đá 11 người thì quả giao bóng được thực hiện lại trong trường hợp nào?,89,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ELIGIBILITY
208,112328,Nhiệm vụ của Quỹ Trò nghèo vùng cao được quy định như thế nào?,62,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
209,115974,Trường hợp nào bí mật nhà nước không còn được xem là bí mật nữa?,64,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ELIGIBILITY
210,57830,Người trực tiếp sản xuất thực phẩm khi sử dụng trang bị trang phục bảo hộ phải tuân theo nguyên tắc gì?,103,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,GENERAL_SEMANTIC
211,164466,Xử phạt vi phạm hành chính đối với hành vi xâm phạm trái phép chỗ ở người khác,78,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SANCTION
212,67078,"Ủy ban nhân dân cấp xã có những thẩm quyền gì trong việc lãnh đạo, chỉ đạo các trường học trên địa bàn?",103,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PROCEDURE
213,97416,Thời hiệu xử phạt vi phạm hành chính đối với thuyền viên cho thuê chứng chỉ chuyên môn của mình là bao lâu?,107,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SANCTION
214,38702,Khi kết thúc điều trị nắn chỉnh răng hai hàm sử dụng mắc cài sứ truyền thống cần thực hiện những việc gì?,105,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
215,145418,"Công tác chuẩn bị đề án, văn bản trình Ủy ban nhân dân huyện như thế nào?",73,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,GENERAL_SEMANTIC
216,18446,Trường hợp tổ chức cá nhân đã nộp tiền sử dụng khu vực biển nhưng bị thu hồi thì số tiền đã nộp cho thời gian chưa sử dụng được quy định thế nào?,145,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PROCEDURE
217,132720,Nộp hồ sơ nghiên cứu để thẩm định gửi Hội đồng đạo đức trong nghiên cứu y sinh học cấp quốc gia bao gồm những nội dung gì?,122,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
218,28758,Văn phòng công chứng là gì? Thủ tục thành lập Văn Phòng công chứng được quy định thế nào?,89,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
219,159488,Chương trình công tác năm của các đơn vị thuộc Viện kiểm sát nhân dân cấp tỉnh được ban hành chậm nhất vào thời gian nào?,121,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
220,30714,Nội dung hoạt động khảo sát thực tế của đoàn đánh giá ngoài khi kiểm định chất lượng cơ sở giáo dục nghề nghiệp gồm những gì?,125,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
221,128132,Xe cơ giới trong Bộ Quốc phòng được cấp biển số tạm thời trong trường hợp nào?,78,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
222,8236,Ai có quyền kháng nghị bản án sơ thẩm trong tố tụng hình sự?,60,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
223,126052,Thủ tục công bố đủ điều kiện thực hiện hoạt động quan trắc môi trường lao động được quy định như thế nào?,105,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
224,64022,Quy trình phân tích nguy cơ dịch hại đối với vật thể thuộc diện kiểm dịch thực vật phải phân tích nguy cơ trước khi nhập khẩu vào Việt Nam gồm bao nhiêu giai đoạn?,163,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NUMERICAL_THRESHOLD
225,133260,Giấy chứng nhận bảo hiểm bắt buộc trách nhiệm dân sự của chủ xe cơ giới gồm những nội dung gì?,94,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
226,15400,Các khoản thu chi của Hiệp hội Đầu tư xây dựng năng lượng Việt Nam được quy định như thế nào?,93,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
227,77110,"Tiêu chuẩn xét tặng danh hiệu ""Lao động tiên tiến"" cho cán bộ công chức cần đáp ứng những gì?",93,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CONDITION
228,116212,Quy hoạch hạ tầng kỹ thuật đối với thành phố trực thuộc trung ương có được lập riêng thành đồ án hay không?,107,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CONDITION
229,159312,Giám đốc Sở là người bị kiện trong vụ án hành chính thì có thể ủy quyền cho Chánh Văn phòng tham gia tố tụng được không?,120,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
230,157552,Việc lập báo cáo kế hoạch đầu tư công trung hạn 05 năm địa phương được dựa trên những nguyên tắc nào?,101,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,GENERAL_SEMANTIC
231,144866,Tội trốn tránh nghĩa vụ quân sự bị xử lý hình sự như thế nào?,61,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
232,128080,Đối tượng nào được cấp học bổng khuyến khích học tập?,53,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
233,98366,"Tổ chức tư vấn, dịch vụ quyền tác giả, quyền liên quan gồm những gì?",68,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,GENERAL_SEMANTIC
234,149626,Trình tự thực hiện thủ tục hạch toán vốn ODA vào ngân sách nhà nước trực tiếp tại Kho bạc Nhà nước được quy định thế nào?,121,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
